,p_id,name,price,colour,brand,img,ratingCount,avg_rating,description,p_attributes
286,17104804,Anouk Women Mustard Yellow Printed Pure Cotton Kurta with Trousers,1999,Mustard,Anouk,http://assets.myntassets.com/assets/images/17104804/2022/5/20/bed200f7-ca7b-478f-9f43-a1b08c73770a1653046305075-Anouk-Women-Kurta-Sets-7121653046304580-1.jpg,20,4,"Mustard yellow printed Kurta with Trousers <br> <br> <b> Kurta design:  </b> <ul> <li> Striped printed </li> <li> Straight shape </li> <li> Regular style </li> <li> Round neck,  three-quarter flared sleeves </li> <li> Calf length with curved hem </li> <li> Pure cotton machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Printed Trousers </li> <li> Partially elasticated waistband </li> <li> Slip-on closure </li> </ul>Top fabric:  Pure Cotton <br> Bottom fabric:  Pure Cotton <br> Machine washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Small', 'Print or Pattern Type': 'Striped', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Flared Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Curved', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA'}"
287,19050086,Rustorange Women Maroon Ethnic Motifs Printed Gotta Patti Peplum with Sharara & Dupatta,2999,Maroon,Rustorange,http://assets.myntassets.com/assets/images/19050086/2022/7/11/7b4fbaa3-8e07-4b5f-88f7-d00f8f2cd6151657535128367KurtaSets1.jpg,,,"Maroon printed Kurti with Sharara with dupatta <br> <br> <b> Kurti design:  </b> <ul> <li> Ethnic motifs printed </li> <li> A-line shape </li> <li> Regular style </li> <li> Boat neck,  three-quarter regular sleeves </li> <li> Gotta patti detail </li> <li> Above knee length with flared hem </li> <li> Viscose rayon knitted fabric </li> </ul> <br> <b> Sharara design:  </b> <ul> <li> Solid Sharara </li> <li> Slip-on closure </li> </ul>100% Rayon<br><br>Hand WashThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Viscose Rayon', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Sharara', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Taping', 'Dupatta Fabric': 'Viscose Rayon', 'Dupatta Pattern': 'Printed', 'Main Trend': 'NA', 'Neck': 'Boat Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'Gotta Patti', 'Pattern Coverage': 'Small', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Viscose Rayon', 'Top Hemline': 'Flared', 'Top Length': 'Above Knee', 'Top Pattern': 'Printed', 'Top Shape': 'A-Line', 'Top Type': 'Kurti', 'Waistband': 'NA', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Knitted', 'Wedding': 'NA'}"
288,16312324,Ode by House of Pataudi Women Orange Printed Pure Cotton Rozana Kurti with Dhoti Pants,2999,Orange,Ode by House of Pataudi,http://assets.myntassets.com/assets/images/16312324/2022/1/21/35e6c0e5-6c00-42da-8531-a20e494377251642761102984-Ode-by-House-of-Pataudi-Women-Kurta-Sets-2031642761102237-1.jpg,22,4.590909091,"<b>About Ode By House Of Pataudi:&nbsp;</b>An Ode etched in the Patuadi lifestyle, offering contemporary ethnic wardrobe solutions balancing modernity with tradition. The line offers affordable ethnic wear for the urban youth by extending statement cuts, with innovative fabrics to create a bold signature styling. This line beautifully balances vibrancy and tradition with novelty and elegance.<br><br><b>About the collection<br>Rozana</b>-&nbsp;Everyday ethnic wear that balances comfort and style.<br><br><b>Product Details</b><br>Orange printed Kurti with Dhoti Pants<br><br><b>Kurti design: </b><ul><li>Ethnic motifs printed</li><li>A-line shape</li><li>Empire style</li><li>Round neck, three-quarter regular sleeves</li><li>Above knee length with flared hem</li><li>Pure cotton machine weave fabric</li></ul><br><b>Dhoti Pants design: </b><ul><li>Solid Dhoti Pants</li><li>Partially elasticated waistband</li><li>Slip-on closure</li></ul>Top fabric:  Pure Cotton <br> Bottom fabric:  Pure Cotton <br> Hand washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Dhoti Pants', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern Coverage': 'Small', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Empire', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Flared', 'Top Length': 'Above Knee', 'Top Pattern': 'Printed', 'Top Shape': 'A-Line', 'Top Type': 'Kurti', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting'}"
289,14080326,all about you Women Black & Golden Geometric Yoke Design Kurta,1499,Black,all about you,http://assets.myntassets.com/assets/images/14080326/2021/6/10/98847ea9-8fa1-41aa-ba32-6bd859ba25361623324326200-all-about-you-Women-Kurtas-3491623324325698-1.jpg,57,4.070175439,"<ul><li>Colour: black and golden</li><li>Geometric yoke design</li><li>Round neck</li><li>Three-quarter, regular sleeves</li><li>Straight shape with regular style</li><li>Knee length with straight hem</li><li>Machine weave regular viscose rayon</li></ul>Viscose rayon <br> Machine washThe model (height 5'8) is wearing a size S","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Colour Family': 'Monochrome', 'Design Styling': 'Regular', 'Fabric': 'Viscose Rayon', 'Fabric 2': 'NA', 'Fabric Purity': 'Synthetic', 'Hemline': 'Straight', 'Length': 'Knee Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern': 'Yoke Design', 'Print or Pattern Type': 'Geometric', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting'}"
290,16493984,Pistaa Women White Pure Cotton Straight Kurta,1799,White,Pistaa,http://assets.myntassets.com/assets/images/16493984/2022/2/23/6dca09f4-02fb-4a79-9c66-5baa6374fd391645558683933PistaaWomenWhiteKurta1.jpg,37,4,"<ul> <li> Colour: white </li> <li> Solid </li> <li> Mandarin collar </li> <li> Short,  roll-up sleeves </li> <li> Straight shape with regular style </li> <li> Calf length with straight hem </li> <li> Machine weave regular cotton </li> </ul><br> The model (height 5'8) is wearing a size S100% Cotton<br>Machine Wash","{'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'NA', 'Colour Family': 'Monochrome', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Number of Pockets': '2', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Shape': 'Straight', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Roll-Up Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA'}"
291,18261878,Vishudh Women Blue Floral Printed Kurta with Palazzos & With Dupatta,2949,Blue,Vishudh,http://assets.myntassets.com/assets/images/18261878/2022/5/16/daa3c330-ef9d-4470-858e-ad9968076d621652657917110VishudhWomenGreyPrintedEmpireKurtiwithTrousersWithDupatta1.jpg,25,3.28,"Blue printed Kurta with Palazzos with dupatta <br> <br> <b> Kurta design:  </b> <ul> <li> Floral printed </li> <li> Straight shape </li> <li> Regular style </li> <li> Round neck,  three-quarter regular sleeves </li> <li> Calf length with straight hem </li> <li> Viscose rayon machine weave fabric </li> </ul> <br> <b> Palazzos design:  </b> <ul> <li> Printed Palazzos </li> <li> Partially elasticated waistband </li> <li> Slip-on closure </li> </ul>The model (height 5'8) is wearing a size STop fabric: Viscose rayon<br>Bottom fabric: Viscose rayon<br>Dupatta fabric: Poly georgette<br>Machine wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Viscose Rayon', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Palazzos', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Printed', 'Dupatta Fabric': 'Poly Georgette', 'Dupatta Pattern': 'Printed', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Style Tip': 'Look graceful with stone-studded chandelier earrings, block heels with metallic accents, and a cute metal nose ring.', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Viscose Rayon', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Bride & Wedding Squad', 'Where-to-wear': 'Ideal for daily wear'}"
292,17455868,Anouk Women Navy Blue & Yellow Printed Pure Cotton Kurta with Palazzos,1699,Navy Blue,Anouk,http://assets.myntassets.com/assets/images/17455868/2022/7/4/e2b43a47-778e-4aa1-b761-4272e8206f0b1656935519441-Anouk-Women-Navy-Blue--Yellow-Printed-Pure-Cotton-Kurta-with-7.jpg,14,4.285714286,"Navy blue and yellow printed Kurta with Palazzos<br><br><b>Kurta design: </b><ul><li>Geometric printed</li><li>Straight shape</li><li>Regular style</li><li>Keyhole neck, sleeveless no sleeves</li><li>Calf length with straight hem</li><li>Pure cotton machine weave fabric</li></ul><br><b>Palazzos design: </b><ul><li>Solid Palazzos</li><li>Partially elasticated waistband</li><li>Slip-on closure</li></ul>Top fabric: 100% Cotton<br>Bottom fabric: 100% Cotton<br>Machine wash<br>Size worn by the model: S<br>Chest: 30""<br>Waist: 24""<br>Hips: 34""<br>Height: 5'7""<br>","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Palazzos', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'NA', 'Neck': 'Keyhole Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Small', 'Print or Pattern Type': 'Geometric', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA'}"
293,16931578,all about you Women Yellow & Green Embroidered Kurta,2499,Yellow,all about you,http://assets.myntassets.com/assets/images/16931578/2022/3/8/de13a2b4-c934-4f2a-a4b5-374fcc9560411646740193229-all-about-you-Women-Kurtas-7451646740192507-1.jpg,13,4.538461538,"<ul> <li> Colour: yellow and green </li> <li> Ethnic motifs embroidered </li> <li> Round neck </li> <li> Three-quarter,  regular sleeves </li> <li> Straight shape with pleated style </li> <li> Calf length with straight hem </li> <li> Machine weave regular viscose rayon </li> </ul>100% Viscose rayon<br>Machine wash<br>Size worn by the model: S<br>Chest: 33""<br>Height: 5'8""<br>","{'Body Shape ID': '443,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'Follow the washcare label on garment. Use cold water with mild detergents when handwashing or opt for delicate setting when machine washing<br>\r\nAlways wash inside-out to preserve colour<br>\r\nNever wring or tumble dry. Dry flat on a towel or hang on coat hangers<br>\r\nIron on the reverse side with medium heat', 'Colour Family': 'Bright', 'Design Styling': 'Pleated', 'Fabric': 'Viscose Rayon', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Ethnic Motifs', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA'}"
294,12831164,Vishudh Women Yellow & Black Printed Straight Kurta,1399,Yellow,Vishudh,http://assets.myntassets.com/assets/images/productimage/2020/10/24/6ca02d51-d46e-4f8a-9c42-19629b18c6bb1603496415537-1.jpg,382,4.062827225,"Yellow and Black printed straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slitsThe model (height 5'8"") is wearing a size SMaterial: Cotton<br>  Machine Wash","{'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Colour Family': 'Bright', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Abstract', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
295,14325492,Anouk Women Grey Embroidered Pure Cotton Kurta with Trousers,4399,Grey,Anouk,http://assets.myntassets.com/assets/images/14325492/2021/9/21/d6642050-ec97-487f-8e82-fc894da275571632209796780-Anouk-Women-Kurta-Sets-5071632209796039-6.jpg,79,4.265822785,"Grey embroidered Kurta with Trousers<br><br><b>Kurta design: </b><ul><li>Embroidered</li><li>A-line shape</li><li>Regular style</li><li>Mandarin collar, three-quarter regular sleeves</li><li>2 pockets thread work detail</li><li>Knee length with straight hem</li><li>Pure cotton machine weave fabric</li></ul><br><b>Trousers design: </b><ul><li>Solid Trousers</li><li>Partially elasticated waistband</li><li>Slip-on closure</li></ul>Top fabric:  Pure Cotton <br> Bottom fabric:  Pure Cotton <br> Hand washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Number of Pockets': '2', 'Occasion': 'Daily', 'Ornamentation': 'Thread Work', 'Pattern Coverage': 'Placement', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Knee Length', 'Top Pattern': 'Embroidered', 'Top Shape': 'A-Line', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
296,11935530,ADA Women Black & Pink Chikankari Hand Embroidered Straight Sustainable Kurta,999,Black,ADA,http://assets.myntassets.com/assets/images/11935530/2020/6/27/b1876c86-b0df-4770-93a0-b6eedc95dd251593241812013KurtaSetsSIAHWomenKurtaSetsSIAHWomenKurtaSetsSIAHWomenKurtaS1.jpg,129,4.170542636,"Black, pink and yellow chikankari hand embroidered straight kurta, has a notched round neck, three-quarter sleeves, straight hem, and side slits<br><br>About the brand: Carrying forward the unique tradition of Chikankari, Ada brought together some of the finest artisans from Lucknow to present their curated designs to the world and has received special adoration for their fusion of transitional and modern styling.Material: Cotton<br>  Hand WashThe model (height 5'8"") is wearing a size S","{'About the Brand': 'Carrying forward the unique tradition of Chikankari, Ada brought together some of the finest artisans from Lucknow to present their curated designs to the world and has received special adoration for their fusion of transitional and modern styling.', 'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Colour Family': 'Monochrome', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'Chikankari', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Ethnic Motifs', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Sustainable', 'Technique': 'NA', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
297,19040558,KARAJ JAIPUR Women Green Floral Anarkali Pure Cotton Kurta with Pant & Dupatta,4295,Green,KARAJ JAIPUR,http://assets.myntassets.com/assets/images/19040558/2022/7/9/a3d61611-37df-4014-b9f0-86943d3d0b401657383135687KurtaSets1.jpg,,,"Green self design Kurta with Churidar with dupatta <br> <br> <b> Kurta design:  </b> <ul> <li> Ethnic motifs self design </li> <li> A-line shape </li> <li> Angrakha style </li> <li> Keyhole neck,  sleeveless no sleeves </li> <li> Na pockets </li> <li> Floor length with high-low hem </li> <li> Pure cotton machine weave fabric </li> </ul> <br> <b> Churidar design:  </b> <ul> <li> Solid Churidar </li> <li> Elasticated waistband </li> <li> Slip-on closure </li> </ul>The model (height 5'8) is wearing a size S<p>Gentle Wash Or Dry Clean Only</p>","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Tassels', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'Solid', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Small', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Multiple Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Empire', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Flared', 'Top Length': 'Floor Length', 'Top Pattern': 'Self Design', 'Top Shape': 'A-Line', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Dry Clean', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA'}"
